stationid,stratum,latitude,longitude,trawlnumber,type,biospecies,biomass
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Microstomus pacificus,3.8
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Lycodes diapterus,0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Lyopsetta exilis,0.7
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Syngnathus californiensis,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Nezumia stelgidolepis,0.2
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Symphurus oligomerus,0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Facciolella equatorialis,1.3
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Hydrolagus colliei,0.2
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Lycodapus mandibularis,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Lyconema barbatum,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Sebastolobus alascanus,0.3
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Parmaturus xaniurus,0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Sebastes diploproa,2
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Lycodes cortezianus,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Sebastes saxicola,0.4
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Cataetyx rubrirostris,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Fish,Physiculus rastrelliger,0.2
B18-10341,Upper Slope,33.9582,-118.6487,2,Fish,Lycodes pacificus,0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Fish,Glyptocephalus zachirus,0.3
B18-10341,Upper Slope,33.9582,-118.6487,2,Fish,Citharichthys sordidus,0.3
B18-10341,Upper Slope,33.9582,-118.6487,2,Fish,Microstomus pacificus,0.3
B18-10341,Upper Slope,33.9582,-118.6487,2,Fish,Chilara taylori,less than 0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Fish,Parophrys vetulus,0.3
B18-10341,Upper Slope,33.9582,-118.6487,2,Fish,Sebastes diploproa,less than 0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Fish,Lyopsetta exilis,5.8
B18-10341,Upper Slope,33.9582,-118.6487,2,Fish,Zaniolepis frenata,0.2
B18-10341,Upper Slope,33.9582,-118.6487,2,Fish,Sebastes saxicola,1.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Fish,Xeneretmus latifrons,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Lyopsetta exilis,0.8
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Stenobrachius leucopsarus,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Careproctus melanurus,0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Lycodes diapterus,1.6
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Facciolella equatorialis,0.4
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Sebastolobus alascanus,1.6
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Apristurus brunneus,0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Raja rhina,0.4
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Nezumia stelgidolepis,0.3
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Merluccius productus,0.7
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Lycodes cortezianus,1.4
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Lycodapus mandibularis,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Hydrolagus colliei,0.4
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Microstomus pacificus,9
B18-10342,Upper Slope,33.90613,-118.66631,3,Fish,Glyptocephalus zachirus,1.3
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Sebastes macdonaldi,2.2
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Engraulis mordax,less than 0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Merluccius productus,less than 0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Sebastes saxicola,0.2
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Citharichthys sordidus,less than 0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Sebastes eos,0.3
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Xeneretmus latifrons,0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Microstomus pacificus,1.3
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Sebastolobus alascanus,less than 0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Glyptocephalus zachirus,0.8
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Sebastes diploproa,1.7
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Lyconema barbatum,less than 0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Lyopsetta exilis,3.2
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Parophrys vetulus,0.4
B18-10343,Upper Slope,33.69417,-118.34703,1,Fish,Sebastes semicinctus,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Merluccius productus,0.4
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Xeneretmus latifrons,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Plectobranchus evides,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Glyptocephalus zachirus,0.4
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Chilara taylori,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Sebastes saxicola,0.7
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Lyconema barbatum,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Lyopsetta exilis,1.5
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Citharichthys sordidus,12.3
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Microstomus pacificus,0.3
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Lycodes pacificus,0.2
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Parophrys vetulus,1.6
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Fish,Zaniolepis frenata,1.3
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Sebastes diploproa,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Sebastes saxicola,4.8
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Citharichthys sordidus,0.8
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Lyopsetta exilis,7.6
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Xeneretmus latifrons,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Microstomus pacificus,0.7
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Lycodes pacificus,0.5
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Merluccius productus,0.6
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Lyconema barbatum,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Plectobranchus evides,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Zaniolepis frenata,0.2
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Fish,Glyptocephalus zachirus,0.5
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Eptatretus stoutii,less than 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Raja rhina,less than 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Physiculus rastrelliger,0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Glyptocephalus zachirus,1.8
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Xeneretmus ritteri,less than 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Parophrys vetulus,0.3
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Lyopsetta exilis,2.4
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Merluccius productus,6.8
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Lycodes pacificus,0.7
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Sebastes rosenblatti,0.5
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Sebastolobus alascanus,less than 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Lyconema barbatum,less than 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Sebastes diploproa,not analyzed 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Facciolella equatorialis,0.3
B18-10346,Upper Slope,33.53673172,-117.847847,1,Fish,Microstomus pacificus,4.6
B18-10347,Upper Slope,33.18062,-117.4781,NA,Fish,NA,NA
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Xeneretmus ritteri,less than 0.1
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Glyptocephalus zachirus,0.3
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Parmaturus xaniurus,less than 0.1
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Facciolella equatorialis,less than 0.1
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Eptatretus stoutii,1
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Raja rhina,0.5
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Nezumia stelgidolepis,0.1
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Tactostoma macropus,less than 0.1
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Sebastes diploproa,less than 0.1
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Sebastolobus alascanus,2.5
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Lyopsetta exilis,1.5
B18-10348,Upper Slope,33.09386,-117.417,1,Fish,Lycodes cortezianus,less than 0.1
B18-10349,Upper Slope,33.05062,-117.3895,2,Fish,Sebastes diploproa,0.1
B18-10349,Upper Slope,33.05062,-117.3895,2,Fish,Sebastolobus alascanus,0.1
B18-10349,Upper Slope,33.05062,-117.3895,2,Fish,Microstomus pacificus,0.5
B18-10349,Upper Slope,33.05062,-117.3895,2,Fish,Lyconema barbatum,less than 0.1
B18-10349,Upper Slope,33.05062,-117.3895,2,Fish,Lyopsetta exilis,1
B18-10349,Upper Slope,33.05062,-117.3895,2,Fish,Raja inornata,0.2
B18-10349,Upper Slope,33.05062,-117.3895,2,Fish,Xeneretmus ritteri,less than 0.1
B18-10350,Upper Slope,32.70487,-117.3537,1,Fish,Sebastes saxicola,0.9
B18-10350,Upper Slope,32.70487,-117.3537,1,Fish,Zaniolepis frenata,less than 0.1
B18-10350,Upper Slope,32.70487,-117.3537,1,Fish,Sebastes eos,less than 0.1
B18-10350,Upper Slope,32.70487,-117.3537,1,Fish,Sebastes diploproa,less than 0.1
B18-10350,Upper Slope,32.70487,-117.3537,1,Fish,Merluccius productus,less than 0.1
B18-10350,Upper Slope,32.70487,-117.3537,1,Fish,Sebastes melanostomus,less than 0.1
B18-10350,Upper Slope,32.70487,-117.3537,1,Fish,Sebastes sp,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Lycodes pacificus,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Triphoturus mexicanus,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Sebastes saxicola,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Lycodes cortezianus,0.4
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Physiculus rastrelliger,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Microstomus pacificus,1.3
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Xeneretmus ritteri,0.3
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Raja rhina,6.4
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Lyopsetta exilis,5.4
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Eptatretus stoutii,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Glyptocephalus zachirus,2.9
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Sebastes aurora,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Merluccius productus,2.6
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Sebastolobus alascanus,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Lyconema barbatum,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Fish,Sebastes diploproa,1
B18-10402,Bays,33.75008333,-118.1413,NA,Fish,NA,NA
B18-10411,Bays,33.73616667,-118.2172833,1,Fish,Synodus lucioceps,less than 0.1
B18-10411,Bays,33.73616667,-118.2172833,1,Fish,Xystreurys liolepis,0.1
B18-10411,Bays,33.73616667,-118.2172833,1,Fish,Paralabrax nebulifer,0.2
B18-10411,Bays,33.73616667,-118.2172833,1,Fish,Paralichthys californicus,0.8
B18-10411,Bays,33.73616667,-118.2172833,1,Fish,Genyonemus lineatus,less than 0.1
B18-10411,Bays,33.73616667,-118.2172833,1,Fish,Citharichthys stigmaeus,0.3
B18-10417,Bays,33.73116667,-118.1571833,1,Fish,Seriphus politus,less than 0.1
B18-10417,Bays,33.73116667,-118.1571833,1,Fish,Synodus lucioceps,0.5
B18-10417,Bays,33.73116667,-118.1571833,1,Fish,Raja inornata,0.6
B18-10417,Bays,33.73116667,-118.1571833,1,Fish,Pleuronichthys verticalis,0.1
B18-10417,Bays,33.73116667,-118.1571833,1,Fish,Peprilus simillimus,0.1
B18-10417,Bays,33.73116667,-118.1571833,1,Fish,Symphurus atricaudus,less than 0.1
B18-10417,Bays,33.73116667,-118.1571833,1,Fish,Ophidion scrippsae,less than 0.1
B18-10417,Bays,33.73116667,-118.1571833,1,Fish,Genyonemus lineatus,6
B18-10838,Inner Shelf,34.4126,-119.89586,NA,Fish,NA,NA
B18-10842,Inner Shelf,34.32716,-119.41375,1,Fish,Syngnathus exilis,less than 0.1
B18-10842,Inner Shelf,34.32716,-119.41375,1,Fish,Raja rhina,0.5
B18-10842,Inner Shelf,34.32716,-119.41375,1,Fish,Pleuronichthys verticalis,0.2
B18-10842,Inner Shelf,34.32716,-119.41375,1,Fish,Citharichthys stigmaeus,less than 0.1
B18-10842,Inner Shelf,34.32716,-119.41375,1,Fish,Genyonemus lineatus,0.6
B18-10842,Inner Shelf,34.32716,-119.41375,1,Fish,Porichthys myriaster,0.1
B18-10842,Inner Shelf,34.32716,-119.41375,1,Fish,Leptocottus armatus,less than 0.1
B18-10842,Inner Shelf,34.32716,-119.41375,1,Fish,Xystreurys liolepis,0.2
B18-10842,Inner Shelf,34.32716,-119.41375,1,Fish,Platyrhinoidis triseriata,1.9
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Citharichthys stigmaeus,2.7
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Symphurus atricaudus,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Porichthys myriaster,0.2
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Synodus lucioceps,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Pleuronichthys verticalis,0.9
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Xystreurys liolepis,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Parophrys vetulus,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Pleuronichthys decurrens,0.5
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Odontopyxis trispinosa,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Porichthys notatus,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Citharichthys sordidus,1.2
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Sebastes dallii,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Fish,Icelinus quadriseriatus,0.8
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Fish,Pleuronichthys ritteri,0.3
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Fish,Pleuronichthys verticalis,0.2
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Fish,Paralabrax nebulifer,0.1
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Fish,Xystreurys liolepis,0.2
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Fish,Heterostichus rostratus,less than 0.1
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Fish,Paralichthys californicus,0.2
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Fish,Synodus lucioceps,0.3
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Fish,Citharichthys stigmaeus,0.7
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Fish,Parophrys vetulus,less than 0.1
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Fish,Porichthys myriaster,0.1
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Fish,Symphurus atricaudus,less than 0.1
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Fish,Symphurus atricaudus,0.4
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Fish,Parophrys vetulus,0.1
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Fish,Xystreurys liolepis,0.8
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Fish,Citharichthys sordidus,0.4
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Fish,Synodus lucioceps,0.2
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Fish,Citharichthys xanthostigma,less than 0.1
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Fish,Pleuronichthys ritteri,less than 0.1
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Fish,Pleuronichthys verticalis,0.3
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Fish,Citharichthys stigmaeus,1.4
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Fish,Paralichthys californicus,1
B18-10873,Inner Shelf,33.33786,-117.5199,NA,Fish,NA,NA
B18-10875,Inner Shelf,33.1753,-117.4036,1,Fish,Synodus lucioceps,0.5
B18-10875,Inner Shelf,33.1753,-117.4036,1,Fish,Citharichthys sordidus,2.7
B18-10875,Inner Shelf,33.1753,-117.4036,1,Fish,Citharichthys stigmaeus,1.5
B18-10875,Inner Shelf,33.1753,-117.4036,1,Fish,Paralichthys californicus,3.9
B18-10875,Inner Shelf,33.1753,-117.4036,1,Fish,Citharichthys xanthostigma,1.6
B18-10875,Inner Shelf,33.1753,-117.4036,1,Fish,Pleuronichthys verticalis,less than 0.1
B18-10875,Inner Shelf,33.1753,-117.4036,1,Fish,Symphurus atricaudus,0.2
B18-10875,Inner Shelf,33.1753,-117.4036,1,Fish,Xystreurys liolepis,0.6
B18-10875,Inner Shelf,33.1753,-117.4036,1,Fish,Parophrys vetulus,0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Fish,Synodus lucioceps,less than 0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Fish,Paralichthys californicus,2.8
B18-10879,Inner Shelf,32.66821,-117.206,1,Fish,Citharichthys stigmaeus,0.2
B18-10879,Inner Shelf,32.66821,-117.206,1,Fish,Leptocottus armatus,less than 0.1
B18-10880,Inner Shelf,32.65316,-117.2149,NA,Fish,NA,NA
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Fish,Symphurus atricaudus,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Fish,Citharichthys sordidus,0.6
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Fish,Synodus lucioceps,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Fish,Citharichthys stigmaeus,0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Fish,Paralichthys californicus,0.9
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Fish,Parophrys vetulus,0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Fish,Citharichthys xanthostigma,0.5
B18-10906,Mid Shelf,33.92685,-118.5548167,NA,Fish,NA,NA
B18-10908,Mid Shelf,33.85683333,-118.5950833,NA,Fish,NA,NA
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Sebastes chlorostictus,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Icelinus quadriseriatus,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Zaniolepis frenata,0.3
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Porichthys notatus,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Scorpaena guttata,0.2
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Sebastes rubrivinctus,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Zalembius rosaceus,0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Sebastes semicinctus,0.6
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Chilara taylori,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Citharichthys sordidus,0.2
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Pleuronichthys decurrens,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Fish,Microstomus pacificus,0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Fish,Chitonotus pugetensis,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Fish,Scorpaena guttata,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Fish,Citharichthys sordidus,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Fish,Xystreurys liolepis,0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Fish,Pleuronichthys decurrens,0.2
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Fish,Pleuronichthys verticalis,0.3
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Fish,Hippoglossina stomata,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Fish,Citharichthys stigmaeus,0.2
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Fish,Rhinogobiops nicholsii,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Fish,Icelinus quadriseriatus,0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Fish,Citharichthys sordidus,0.5
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Fish,Citharichthys stigmaeus,0.3
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Fish,Symphurus atricaudus,0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Fish,Hippoglossina stomata,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Fish,Chitonotus pugetensis,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Fish,Sebastes semicinctus,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Synodus lucioceps,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Hippoglossina stomata,0.6
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Icelinus quadriseriatus,0.2
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Microstomus pacificus,1.9
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Zaniolepis frenata,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Zaniolepis latipinnis,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Sebastes semicinctus,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Parophrys vetulus,0.6
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Lyopsetta exilis,0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Porichthys notatus,1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Lycodes pacificus,0.3
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Sebastes hopkinsi,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Chitonotus pugetensis,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Glyptocephalus zachirus,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Sebastes elongatus,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Citharichthys sordidus,3.7
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Sebastes saxicola,0.6
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Fish,Chilara taylori,less than 0.1
B18-10925,Mid Shelf,33.24229,-117.5077,1,Fish,Icelinus quadriseriatus,less than 0.1
B18-10925,Mid Shelf,33.24229,-117.5077,1,Fish,Sebastes semicinctus,less than 0.1
B18-10925,Mid Shelf,33.24229,-117.5077,1,Fish,Citharichthys xanthostigma,1
B18-10925,Mid Shelf,33.24229,-117.5077,1,Fish,Hippoglossina stomata,less than 0.1
B18-10925,Mid Shelf,33.24229,-117.5077,1,Fish,Porichthys notatus,less than 0.1
B18-10925,Mid Shelf,33.24229,-117.5077,1,Fish,Sebastes saxicola,less than 0.1
