"objectid","gdb_geomattr_data","shape","stationid","sampleid","sampledate","samplingorganization","trawlnumber","fishspecies","sizeclass","abundancequalifier","abundance","anomaly","comments","globalid","created_user","created_date","last_edited_user","last_edited_date","diversityindexexclude","stincludedinanalysis"
37188,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralichthys californicus",19,"None",2,"None","","{1002D31F-230D-48AB-B102-666B6475AF5F}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37189,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralichthys californicus",20,"None",1,"None","","{45991B19-7FA7-4478-A70B-43500D5352E0}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37190,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralichthys californicus",45,"None",1,"None","","{75EDF921-5EFB-47C8-9FFB-78BD9F940339}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37191,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Symphurus atricaudus",9,"None",1,"None","","{B856AF30-BCB9-420D-86C5-5FA637D49430}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37192,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Symphurus atricaudus",10,"None",1,"None","","{7BBA8977-3247-47C5-8950-736408C81437}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37193,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Pleuronichthys ritteri",13,"None",1,"None","","{F03AA4C5-CDD4-49BF-BE35-7988ABABCFC2}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37194,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Scorpaena guttata",17,"None",1,"None","","{1812E27C-19AB-4050-B05D-F8C2F066B32A}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37195,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Synodus lucioceps",9,"None",1,"None","","{78F7DE31-B6DD-4530-A611-DA35D24B4DE4}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37196,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Synodus lucioceps",10,"None",2,"None","","{C9FCD859-4D09-4545-8AA5-AB7DCFB6F4C6}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37197,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Synodus lucioceps",11,"None",11,"None","","{7D718AAD-D79B-480C-AED2-5852FF214FD7}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37198,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Synodus lucioceps",12,"None",2,"None","","{9BDF2FE0-AAD4-4B27-A341-1B6AD540E747}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37199,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Synodus lucioceps",13,"None",1,"None","","{651D29D3-EE80-45ED-A173-C51B0FA549EE}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37200,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",15,"None",5,"None","","{1E7A75C1-BA90-4C8F-9013-D69BA7F301C4}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37201,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",16,"None",8,"None","","{D3B39CF7-A13E-4B66-987A-0BA16859BEE2}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37202,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",17,"None",10,"None","","{9C5FAA2C-2FBD-42CA-A5F5-CA2A119DDCAD}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37203,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",18,"None",5,"None","","{EA01E342-7BED-43E3-87A1-C516216274CB}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37204,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",20,"None",2,"None","","{ED843817-95D5-4343-AB70-2D6C536FE641}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37205,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",21,"None",1,"None","","{C988F38E-9E15-4F13-9F7D-B5680D235691}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37206,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",22,"None",3,"None","","{6D263160-699B-4F95-8723-05EC6457B6EB}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37207,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",23,"None",2,"None","","{44895E33-9B3E-4051-A6BC-74FB4DCF6873}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37208,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",27,"None",1,"None","","{A1BA758E-1ECB-4409-9688-9274BB2EB16B}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37209,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Urobatis halleri",35,"None",1,"None","Disc width = 19","{5727F253-73C2-4AE6-8182-C15C1A32FDD3}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37210,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Urobatis halleri",30,"None",1,"None","Disc width = 18","{D0FA8958-8DFC-43BA-AE7D-3906A42C5818}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37211,NULL,NULL,"B18-10023","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Urobatis halleri",29,"None",1,"None","Disc width = 16","{FDAE95BE-0BAF-4009-8397-95740A656E93}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37212,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Porichthys myriaster",28,"None",1,"None","","{4DED43F1-1A9A-4907-AD06-B543C3C0F1B4}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37213,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Porichthys myriaster",32,"None",1,"None","","{4B5DE855-C256-4780-9177-5006B49DF3F6}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37214,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Urobatis halleri",24,"None",1,"None","Disc width = 14","{9196143F-9CC8-4160-8872-1451E65FAECE}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37215,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Urobatis halleri",27,"None",1,"None","Disc width = 15","{259BEF75-1340-4BC6-9C6F-BD6A7C4F018F}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37216,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Urobatis halleri",26,"None",1,"None","Disc width = 16","{0EFBE080-0F31-466D-9F34-215058BC40CD}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37217,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Urobatis halleri",28,"None",1,"None","Disc width = 16","{48945BB7-52C4-43A0-85C2-2D611A3B5DFA}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37218,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax nebulifer",19,"None",1,"None","","{2C21D90B-55F9-4AAC-B699-7A8418C21872}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37219,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralichthys californicus",16,"None",1,"None","","{37AC0AFB-6E36-4D88-B0B9-832B26AE4BFE}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37220,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Symphurus atricaudus",14,"None",1,"None","","{AEABC632-C288-4A35-81B3-6BADBC671BF2}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37221,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Synodus lucioceps",10,"None",2,"None","","{268EA3D3-D9A1-4C79-9A9E-C448498A7A0B}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37222,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Synodus lucioceps",23,"None",1,"None","","{3F1377AA-C033-42DB-A6D5-7E8853A416F5}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37223,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Anchoa delicatissima",7,"None",1,"None","","{97046732-A22C-49EA-B6F2-F4C8B634DB2D}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37224,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",15,"None",4,"None","","{7686C4F4-0E17-4924-8D11-13A4157AD5B6}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37225,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",16,"None",6,"None","","{5C419525-F7C9-4F25-A79B-8596120B5A06}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37226,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",17,"None",2,"None","","{9E3D7DAF-4F21-44C9-B67A-6F451BCB85B0}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37227,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",18,"None",1,"None","","{EFA1208A-26B5-4C31-8FA1-497F4085FBEF}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37228,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",19,"None",2,"None","","{9D132D0D-5748-47DC-B7C6-5A70B6FA8F41}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37229,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",22,"None",1,"None","","{DC51537E-9AD1-4D20-8DAC-F3EA6091FD8C}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37230,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",23,"None",2,"None","","{7531CB3C-8B3C-4185-8A32-A60F0FF6628C}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37231,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",26,"None",2,"None","","{B001F6A4-EA56-46E8-A2D3-3DB6496E8284}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37232,NULL,NULL,"B18-10024","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax maculatofasciatus",28,"None",2,"None","","{88A72497-B51B-4842-AB2B-8B5C2C81FF17}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37233,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Scorpaena guttata",13,"None",1,"None","","{B8093B6E-51A9-4FD5-A1AD-4B1F35F242CB}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37234,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Scorpaena guttata",14,"None",3,"None","","{E908EE74-631B-4462-B1CA-973082A06BF0}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37235,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Scorpaena guttata",23,"None",1,"None","","{C7B48D12-D3C1-4415-8DAB-715195784009}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37236,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Synodus lucioceps",10,"None",4,"None","","{3D8BC7D4-BB49-4526-BA66-391A2DEDA63F}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37237,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Synodus lucioceps",11,"None",13,"None","","{D6F5EE47-4683-4F86-8B99-E088D66C4FAB}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37238,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Synodus lucioceps",12,"None",1,"None","","{204CD085-85EA-4273-90F1-34F8340AED22}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37239,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Pleuronichthys ritteri",6,"None",1,"None","","{A410B92F-A99A-4680-8605-2B2C9C4A776D}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37240,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Paralabrax nebulifer",18,"None",2,"None","","{6FE773A3-DFA6-4DCD-87FD-026B0EBB9AB6}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37241,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Paralabrax nebulifer",21,"None",1,"None","","{365A5661-86F2-4AFD-9F7A-F9B6FB699D6E}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37242,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Paralabrax nebulifer",22,"None",1,"None","","{14B94BDB-B64C-47C3-88E0-7A5C32B0B688}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37243,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Paralabrax nebulifer",27,"None",1,"None","","{7ABB39D8-3533-4F30-9B2D-9EA7AAB160F4}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37244,NULL,NULL,"B18-10030","SD Bay","2018-07-23 00:00:00","AMEC, Foster, & Wheeler / WOOD",2,"Cheilotrema saturnum",21,"None",1,"None","","{D3DA48B3-54A4-4505-9B6D-1696E6D0CFBF}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37245,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Myliobatis californica",73,"None",1,"None","Disc width = 58","{4E359E7B-D245-4584-A51A-11BB5AE395A2}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37246,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Myliobatis californica",74,"None",1,"None","Disc width = 47","{7CEDA1E9-0338-40D3-888F-D80ADD0DA758}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37247,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Myliobatis californica",83,"None",1,"None","Disc width = 49","{63929574-4DEF-47E2-92EE-CCD96BB97A54}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37248,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Myliobatis californica",70,"None",2,"None","Disc width = 41","{8FB9B367-C391-446B-A854-5865B7E9FA2B}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37249,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Myliobatis californica",77,"None",1,"None","Disc width = 45","{EA82197C-70E4-46DA-9ED0-2F5A8253E93C}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37250,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralichthys californicus",7,"None",1,"None","","{51FF96C4-6A7F-49C1-A3CF-AADEF9E0C87B}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37251,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralichthys californicus",8,"None",1,"None","","{EBDD9AC5-7B6A-44D5-AC47-BE284C1028E2}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37252,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralichthys californicus",9,"None",1,"None","","{EC5345BB-FD23-45DE-AA30-D72F1CB5C9E0}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37253,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralichthys californicus",11,"None",2,"None","","{33D40620-1CC4-4867-936F-4AA701AA9454}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37254,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralichthys californicus",12,"None",1,"None","","{51110430-FB34-472A-8FBB-F330EB2705F1}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37255,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralichthys californicus",13,"None",1,"None","","{20B58D87-89FB-4031-BC7A-C4506914A079}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37258,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Umbrina roncador",42,"None",1,"None","","{B3B0A945-7927-4C47-95F9-33B984A6660A}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37259,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Porichthys myriaster",2,"None",1,"None","","{8CA8E65D-CE9C-4F6F-A911-8380283631D1}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37260,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Porichthys myriaster",20,"None",1,"None","","{AAF777F0-8D71-4446-B4CA-ABFEB4EF8A5D}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37261,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Pleuronichthys ritteri",16,"None",1,"None","","{73B69ADC-C61D-4DEE-938D-C0CE38B84629}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37262,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax nebulifer",12,"None",2,"None","","{B64C8AAB-1736-4ACB-A635-28FB1C536FD2}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37256,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralichthys californicus",15,"None",2,"None","","{CF754BD6-9E99-4292-897D-B8CD6EFDEC24}","checker","2019-03-08 12:56:18","Paul Smith","2020-01-08 14:30:00","No","true"
37263,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Paralabrax nebulifer",13,"None",2,"None","","{990AA788-5D35-482C-ACFF-71954527E0CE}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37264,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Anchoa compressa",11,"None",2,"None","","{7CC22BB0-EA26-4C3D-959E-2ADF383486BF}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37265,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Anchoa delicatissima",2,"None",1,"None","","{BC28082D-BC4C-449D-9B26-9420A2574A52}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37266,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Anchoa delicatissima",3,"None",66,"None","","{6F1F7E04-BCA8-43F4-9B6A-B36D25BB2A4D}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37267,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Anchoa delicatissima",4,"None",62,"None","","{090EAAA6-28D0-4B47-B291-90C4D1FFE250}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37268,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Anchoa delicatissima",5,"None",40,"None","","{9FF7E794-D351-4740-B603-6AC2C4C0CBD1}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37269,NULL,NULL,"B18-10034","SD Bay","2018-07-24 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Anchoa delicatissima",6,"None",76,"None","","{71F93CAC-41AE-4DD1-B30F-D1555ED5F455}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
